Ref_Date,GEO,AG,SEX,PTOHSD,PE,STA,Vector,Coordinate,Value
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if obtained high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107298922,7.2.1.6.2.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if obtained high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107298923,7.2.1.6.2.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if obtained high school diploma,Has not received any postsecondary education,Number of persons,v107298924,7.2.1.6.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if obtained high school diploma,Has not received any postsecondary education,Percent,v107298925,7.2.1.6.3.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if obtained high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107298926,7.2.1.6.3.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if obtained high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107298927,7.2.1.6.3.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Number of persons,v107298928,7.2.1.6.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Percent,v107298929,7.2.1.6.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107298930,7.2.1.6.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Both sexes,Not specified if obtained high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107298931,7.2.1.6.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma","Total, postsecondary education",Number of persons,v107298932,7.2.2.1.1.1,800.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma","Total, postsecondary education",Percent,v107298933,7.2.2.1.1.2,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma","Total, postsecondary education",Low 95% confidence interval (percent),v107298934,7.2.2.1.1.3,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma","Total, postsecondary education",High 95% confidence interval (percent),v107298935,7.2.2.1.1.4,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Has received postsecondary education,Number of persons,v107298936,7.2.2.1.2.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Has received postsecondary education,Percent,v107298937,7.2.2.1.2.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Has received postsecondary education,Low 95% confidence interval (percent),v107298938,7.2.2.1.2.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Has received postsecondary education,High 95% confidence interval (percent),v107298939,7.2.2.1.2.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Number of persons,v107298940,7.2.2.1.3.1,400.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Percent,v107298941,7.2.2.1.3.2,50.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Low 95% confidence interval (percent),v107298942,7.2.2.1.3.3,25.3
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Has not received any postsecondary education,High 95% confidence interval (percent),v107298943,7.2.2.1.3.4,75.1
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Number of persons,v107298944,7.2.2.1.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Percent,v107298945,7.2.2.1.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107298946,7.2.2.1.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,High 95% confidence interval (percent),v107298947,7.2.2.1.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,"Total, postsecondary education",Number of persons,v107298948,7.2.2.2.1.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,"Total, postsecondary education",Percent,v107298949,7.2.2.2.1.2,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107298950,7.2.2.2.1.3,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107298951,7.2.2.2.1.4,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Has received postsecondary education,Number of persons,v107298952,7.2.2.2.2.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Has received postsecondary education,Percent,v107298953,7.2.2.2.2.2,59.3
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107298954,7.2.2.2.2.3,27.5
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107298955,7.2.2.2.2.4,84.4
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107298956,7.2.2.2.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Has not received any postsecondary education,Percent,v107298957,7.2.2.2.3.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107298958,7.2.2.2.3.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107298959,7.2.2.2.3.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107298960,7.2.2.2.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107298961,7.2.2.2.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107298962,7.2.2.2.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107298963,7.2.2.2.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,"Total, postsecondary education",Number of persons,v107298964,7.2.2.3.1.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,"Total, postsecondary education",Percent,v107298965,7.2.2.3.1.2,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,"Total, postsecondary education",Low 95% confidence interval (percent),v107298966,7.2.2.3.1.3,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,"Total, postsecondary education",High 95% confidence interval (percent),v107298967,7.2.2.3.1.4,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Has received postsecondary education,Number of persons,v107298968,7.2.2.3.2.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Has received postsecondary education,Percent,v107298969,7.2.2.3.2.2,59.3
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Has received postsecondary education,Low 95% confidence interval (percent),v107298970,7.2.2.3.2.3,27.5
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Has received postsecondary education,High 95% confidence interval (percent),v107298971,7.2.2.3.2.4,84.4
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Number of persons,v107298972,7.2.2.3.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Percent,v107298973,7.2.2.3.3.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Low 95% confidence interval (percent),v107298974,7.2.2.3.3.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Has not received any postsecondary education,High 95% confidence interval (percent),v107298975,7.2.2.3.3.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Number of persons,v107298976,7.2.2.3.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Percent,v107298977,7.2.2.3.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107298978,7.2.2.3.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107298979,7.2.2.3.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Number of persons,v107298980,7.2.2.4.1.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Percent,v107298981,7.2.2.4.1.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Low 95% confidence interval (percent),v107298982,7.2.2.4.1.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",High 95% confidence interval (percent),v107298983,7.2.2.4.1.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Number of persons,v107298984,7.2.2.4.2.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Percent,v107298985,7.2.2.4.2.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Low 95% confidence interval (percent),v107298986,7.2.2.4.2.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,High 95% confidence interval (percent),v107298987,7.2.2.4.2.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Number of persons,v107298988,7.2.2.4.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Percent,v107298989,7.2.2.4.3.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Low 95% confidence interval (percent),v107298990,7.2.2.4.3.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,High 95% confidence interval (percent),v107298991,7.2.2.4.3.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Number of persons,v107298992,7.2.2.4.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Percent,v107298993,7.2.2.4.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107298994,7.2.2.4.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Obtained a high school diploma: completed an upgrading or high school equivalency program,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107298995,7.2.2.4.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,"Total, postsecondary education",Number of persons,v107298996,7.2.2.5.1.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,"Total, postsecondary education",Percent,v107298997,7.2.2.5.1.2,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107298998,7.2.2.5.1.3,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107298999,7.2.2.5.1.4,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Has received postsecondary education,Number of persons,v107299000,7.2.2.5.2.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Has received postsecondary education,Percent,v107299001,7.2.2.5.2.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107299002,7.2.2.5.2.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107299003,7.2.2.5.2.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107299004,7.2.2.5.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Has not received any postsecondary education,Percent,v107299005,7.2.2.5.3.2,69.2
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107299006,7.2.2.5.3.3,36.0
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107299007,7.2.2.5.3.4,90.6
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107299008,7.2.2.5.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107299009,7.2.2.5.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107299010,7.2.2.5.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Has not obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107299011,7.2.2.5.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,"Total, postsecondary education",Number of persons,v107299012,7.2.2.6.1.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,"Total, postsecondary education",Percent,v107299013,7.2.2.6.1.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107299014,7.2.2.6.1.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107299015,7.2.2.6.1.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Has received postsecondary education,Number of persons,v107299016,7.2.2.6.2.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Has received postsecondary education,Percent,v107299017,7.2.2.6.2.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107299018,7.2.2.6.2.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107299019,7.2.2.6.2.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Number of persons,v107299020,7.2.2.6.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Percent,v107299021,7.2.2.6.3.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107299022,7.2.2.6.3.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107299023,7.2.2.6.3.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Number of persons,v107299024,7.2.2.6.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Percent,v107299025,7.2.2.6.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107299026,7.2.2.6.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Male,Not specified if obtained high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107299027,7.2.2.6.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Number of persons,v107299028,7.2.3.1.1.1,990.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Percent,v107299029,7.2.3.1.1.2,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",Low 95% confidence interval (percent),v107299030,7.2.3.1.1.3,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma","Total, postsecondary education",High 95% confidence interval (percent),v107299031,7.2.3.1.1.4,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Number of persons,v107299032,7.2.3.1.2.1,340.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Percent,v107299033,7.2.3.1.2.2,34.3
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,Low 95% confidence interval (percent),v107299034,7.2.3.1.2.3,18.5
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Has received postsecondary education,High 95% confidence interval (percent),v107299035,7.2.3.1.2.4,54.6
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Number of persons,v107299036,7.2.3.1.3.1,620.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Percent,v107299037,7.2.3.1.3.2,62.6
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,Low 95% confidence interval (percent),v107299038,7.2.3.1.3.3,42.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Has not received any postsecondary education,High 95% confidence interval (percent),v107299039,7.2.3.1.3.4,79.8
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Number of persons,v107299040,7.2.3.1.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Percent,v107299041,7.2.3.1.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107299042,7.2.3.1.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,"Total, path to obtaining high school diploma",Not specified if received any postsecondary education,High 95% confidence interval (percent),v107299043,7.2.3.1.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,"Total, postsecondary education",Number of persons,v107299044,7.2.3.2.1.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,"Total, postsecondary education",Percent,v107299045,7.2.3.2.1.2,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,"Total, postsecondary education",Low 95% confidence interval (percent),v107299046,7.2.3.2.1.3,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,"Total, postsecondary education",High 95% confidence interval (percent),v107299047,7.2.3.2.1.4,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Has received postsecondary education,Number of persons,v107299048,7.2.3.2.2.1,320.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Has received postsecondary education,Percent,v107299049,7.2.3.2.2.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Has received postsecondary education,Low 95% confidence interval (percent),v107299050,7.2.3.2.2.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Has received postsecondary education,High 95% confidence interval (percent),v107299051,7.2.3.2.2.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Has not received any postsecondary education,Number of persons,v107299052,7.2.3.2.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Has not received any postsecondary education,Percent,v107299053,7.2.3.2.3.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Has not received any postsecondary education,Low 95% confidence interval (percent),v107299054,7.2.3.2.3.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Has not received any postsecondary education,High 95% confidence interval (percent),v107299055,7.2.3.2.3.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Not specified if received any postsecondary education,Number of persons,v107299056,7.2.3.2.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Not specified if received any postsecondary education,Percent,v107299057,7.2.3.2.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107299058,7.2.3.2.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107299059,7.2.3.2.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",Number of persons,v107299060,7.2.3.3.1.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",Percent,v107299061,7.2.3.3.1.2,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",Low 95% confidence interval (percent),v107299062,7.2.3.3.1.3,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,"Total, postsecondary education",High 95% confidence interval (percent),v107299063,7.2.3.3.1.4,100.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Has received postsecondary education,Number of persons,v107299064,7.2.3.3.2.1,320.0
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Has received postsecondary education,Percent,v107299065,7.2.3.3.2.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Has received postsecondary education,Low 95% confidence interval (percent),v107299066,7.2.3.3.2.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Has received postsecondary education,High 95% confidence interval (percent),v107299067,7.2.3.3.2.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Number of persons,v107299068,7.2.3.3.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Percent,v107299069,7.2.3.3.3.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Has not received any postsecondary education,Low 95% confidence interval (percent),v107299070,7.2.3.3.3.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Has not received any postsecondary education,High 95% confidence interval (percent),v107299071,7.2.3.3.3.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Number of persons,v107299072,7.2.3.3.4.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Percent,v107299073,7.2.3.3.4.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,Low 95% confidence interval (percent),v107299074,7.2.3.3.4.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed high school,Not specified if received any postsecondary education,High 95% confidence interval (percent),v107299075,7.2.3.3.4.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Number of persons,v107299076,7.2.3.4.1.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Percent,v107299077,7.2.3.4.1.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",Low 95% confidence interval (percent),v107299078,7.2.3.4.1.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,"Total, postsecondary education",High 95% confidence interval (percent),v107299079,7.2.3.4.1.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Number of persons,v107299080,7.2.3.4.2.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Percent,v107299081,7.2.3.4.2.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,Low 95% confidence interval (percent),v107299082,7.2.3.4.2.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has received postsecondary education,High 95% confidence interval (percent),v107299083,7.2.3.4.2.4,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Number of persons,v107299084,7.2.3.4.3.1,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Percent,v107299085,7.2.3.4.3.2,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,Low 95% confidence interval (percent),v107299086,7.2.3.4.3.3,F
2012,Outside Inuit Nunangat,15 to 24 years,Female,Obtained a high school diploma: completed an upgrading or high school equivalency program,Has not received any postsecondary education,High 95% confidence interval (percent),v107299087,7.2.3.4.3.4,F
